year,duration,rating,votes,meta_score,budget,opening_weekend_gross,gross_worldwide
2007,91,6.1,187000,54.0,150000000,38021044,293514336
2007,113,7.6,660000,76.0,20000000,33052411,170812574
2007,115,5.9,157000,37.0,85000000,34233750,187134117
2007,117,6.7,142000,81.0,75000000,27800000,203630031
2007,93,6.3,181000,64.0,61000000,33014202,145710347
2007,122,6.9,376000,62.0,85000000,36133403,311312624
2007,110,5.3,260000,35.0,110000000,45388836,228738393
2007,86,6.3,264000,68.0,15000,77873,193355933
2007,96,5.4,159000,37.0,175000000,31192615,174440724
2007,95,6.8,116000,61.0,150000000,25123781,169333034
2007,102,4.2,83000,27.0,60000000,34195434,159814490
2007,97,7.4,265000,42.0,45000000,335837,175372502
2007,110,6.4,102000,44.0,22000000,22950971,147880543
2007,115,6.3,177000,59.0,150000000,27515871,196393745
2007,96,7.2,181000,74.0,17000000,22564612,137587063
2007,105,6.8,264000,62.0,20000000,22224982,118114220
2007,122,8.2,1100000,92.0,25000000,1202000,171632777
2007,116,5.7,49000,42.0,100000000,18515473,97838349
2007,104,6.8,303000,64.0,25000000,20617667,132963417
2007,113,6.1,200000,51.0,180000000,26125000,372234864
2007,102,7.0,128000,67.0,75000000,9656250,119483446
2007,93,5.9,171000,36.0,10000000,31756764,139352633
2007,115,5.4,27000,44.0,13000000,21833312,75511123
2007,85,6.7,96000,64.0,100000000,17640249,152005713
2007,109,6.0,135000,47.0,15000000,26362367,80460948
2007,113,5.9,14000,54.0,15000000,21353789,55862886
2007,87,6.2,71000,41.0,34000000,24255205,95802916
2007,126,7.0,222000,39.0,30000000,6481221,156846321
2007,122,7.6,342000,76.0,55000000,14035033,70016220
2007,116,7.3,397000,83.0,50000000,9300805,153384272
2007,123,7.8,312000,85.0,30000000,784145,129266061
2007,94,6.2,210000,41.0,45000000,23678580,147717833
2007,104,6.5,109000,59.0,40000000,13623630,145896422
2007,92,4.3,23000,36.0,28000000,14262724,58388068
2007,117,6.4,11000,63.0,13000000,17958183,49778552
2007,119,7.2,178000,82.0,25000000,719910,92991835
2007,96,5.9,83000,29.0,20000000,17558689,84297309
2007,98,6.8,109000,65.0,25000000,11809445,68474305
2007,110,7.0,135000,56.0,70000000,17135055,87019158
2007,124,7.1,365000,53.0,61000000,14523571,95696996
2007,91,5.3,41000,25.0,35000000,10422258,70181325
2007,84,4.8,23000,37.0,0,11585121,65270477
2007,104,6.3,81000,50.0,28000000,11704357,92601050
2007,102,5.6,41000,26.0,0,13122865,69485490
2007,94,4.6,140000,29.0,40000000,10059425,130290885
2007,112,6.4,44000,71.0,40000000,9186054,103967384
2007,158,8.2,667000,93.0,25000000,190739,76430381
2007,86,2.4,111000,17.0,20000000,18612544,87238158
2007,94,6.2,183000,35.0,24000000,13180769,101276318
2007,113,6.6,195000,53.0,30000000,15951902,75513170
2007,113,7.2,226000,68.0,0,11180000,92011561
2007,127,7.6,291000,66.0,70000000,9169779,137515140
2007,122,6.7,65000,56.0,70000000,13471488,69787394
2007,116,5.8,98000,46.0,60000000,14022105,128453183
2007,123,7.6,88000,64.0,21000000,9405582,43095175
2007,90,5.3,42000,34.0,16000000,14713321,55060212
2007,98,6.4,217000,0,30000000,15107000,77677553
2007,96,5.6,97000,19.0,25000000,13652001,59768495
2007,90,6.4,138000,56.0,25000000,9889780,232225908
2007,110,7.0,63000,74.0,0,10504990,40953935
2007,157,7.7,631000,79.0,65000000,13395610,84786496
2007,90,5.4,46000,38.0,0,11352123,41739766
2007,93,6.2,48000,48.0,65000000,9630085,69474661
2007,90,7.9,15000,72.0,30000000,8825760,108976456
2007,114,7.4,113000,38.0,30000000,9421369,66122026
2007,100,5.9,8500,49.0,10000000,11210754,31609243
2007,126,7.5,65000,65.0,15000000,6005180,30271556
2007,100,6.9,308000,78.0,15000000,9807292,65048725
2007,117,6.8,95000,59.0,21000000,10826287,55033767
2007,120,7.3,160000,45.0,20000000,10017067,48443734
2007,121,6.1,119000,35.0,75000000,13051650,82169884
2007,105,6.2,66000,46.0,20000000,7480927,47817020
2007,87,5.2,37000,41.0,22000000,9100000,33683200
2007,99,5.9,22000,53.0,20000000,6832318,30715465
2007,126,7.1,356000,58.0,18000000,8931973,57470220
2007,99,5.6,45000,36.0,40000000,10025203,62771059
2007,191,7.5,194000,77.0,67000000,11596613,25422088
2007,133,7.3,116000,56.0,45000000,667784,29625761
2007,123,8.0,78000,74.0,9000000,68969,36163768
2007,109,5.7,53000,31.0,60795000,11206163,73534117
2007,121,7.8,550000,81.0,8000000,5837000,80581021
2007,103,6.2,99000,36.0,25000000,9820089,42653739
2007,90,6.2,23000,59.0,0,10200000,27308918
2007,89,5.1,69000,32.0,15000000,9686362,37697773
2007,102,6.1,37000,36.0,30000000,7717309,26810113
2007,84,5.9,28000,47.0,10000000,10273477,22021262
2007,114,7.6,301000,72.0,19000000,2299000,34612443
2007,124,7.4,101000,61.0,20000000,7460690,22242388
2007,85,6.2,111000,54.0,19000000,7603376,35442935
2007,113,5.9,28000,25.0,20000000,6773870,25000167
2007,108,7.0,50000,75.0,1500000,92034,22240529
2007,120,7.0,67000,55.0,16500000,972066,37311672
2007,148,8.1,677000,73.0,15000000,212440,56676733
2007,96,6.8,79000,63.0,35000000,4174383,20577736
2007,96,6.2,170000,42.0,70000000,7133049,77621983
2007,94,5.5,99000,46.0,10200000,8203391,35728183
2007,100,7.6,270000,83.0,25000000,547092,56107312
2007,108,5.9,79000,17.0,30000000,6957216,32593385
2007,89,6.1,105000,34.0,20000000,7842725,22382047
2007,84,5.6,47000,28.0,10000000,8234000,25399945
2007,114,6.8,77000,45.0,55000000,6153075,75782758
2007,128,7.6,84000,61.0,20000000,471713,75011029
2007,99,5.9,85000,45.0,80000000,5951409,40170558
2007,92,6.2,54000,47.0,35000000,6702434,64811540
2007,84,6.5,83000,33.0,8600000,5856872,32730062
2007,88,6.7,96000,43.0,0,5310711,14354608
2007,111,5.5,6500,43.0,0,3838916,17384424
2007,84,4.5,4900,36.0,25000000,1900523,46651414
2007,84,4.3,12000,25.0,20000000,5554594,13539154
2007,93,3.2,18000,13.0,6000000,3402678,18197398
2007,86,6.6,157000,49.0,39000000,5450000,27122238
2007,106,7.3,7600,59.0,0,2769655,23313049
2007,90,5.5,18000,49.0,11000000,5674802,13369768
2007,117,6.4,14000,45.0,0,3513000,20016753
2007,91,7.2,223000,67.0,16000000,134938,35082468
2007,108,6.2,52000,45.0,16500000,5196380,13620075
2007,97,6.4,33000,47.0,10000000,4712341,17562071
2007,107,3.5,26000,33.0,32000000,5376000,75108817
2007,93,4.8,15000,35.0,0,6048315,15291277
2007,85,8.4,3000,83.0,0,946000,22730842
2007,140,7.5,92000,66.0,25000000,179848,87485236
2007,99,5.4,47000,29.0,45000000,5001214,30984583
2007,110,3.1,25000,21.0,20000000,4208455,26013153
2007,122,6.8,59000,55.0,27500000,1670000,27066382
2007,105,6.7,76000,36.0,20000000,4231321,16974459
2007,104,7.6,45000,79.0,4000000,86488,18212277
2007,108,6.6,28000,74.0,16000000,3948863,19008745
2007,99,4.8,16000,38.0,45000000,3745315,31852619
2007,90,7.3,124000,67.0,9000000,1282973,46789726
2007,84,4.6,12000,33.0,20000000,4300000,10337477
2007,90,3.7,12000,17.0,0,3420645,8729473
2007,106,6.7,21000,48.0,27000000,3650000,9411042
2007,105,3.6,31000,16.0,12000000,3506291,9669758
2007,113,6.0,55000,23.0,0,3807595,8642858
2007,105,7.4,167000,74.0,3400000,233323,78638987
2007,117,7.3,116000,86.0,18000000,73837,25038466
2007,94,3.6,6800,63.0,0,3957471,8659212
2007,104,6.3,7000,55.0,0,3533300,7094650
2007,95,4.0,9200,24.0,26000000,3962385,8267379
2007,121,7.2,76000,65.0,22000000,133557,29541790
2007,113,7.1,39000,85.0,0,151859,10653221
2007,100,6.5,70000,48.0,10000000,2340743,33478921
2007,112,8.0,112000,92.0,0,75721,19780116
2007,106,7.3,161000,70.0,12000000,90418,11293663
2007,101,5.4,38000,37.0,35000000,2746312,25303038
2007,86,3.0,4800,36.0,0,3187153,6451106
2007,96,4.8,3500,32.0,20000000,2283360,5812781
2007,124,5.9,21000,49.0,55000000,2710445,8461686
2007,93,2.3,16000,18.0,7000000,2756661,5713425
2007,126,7.2,50000,74.0,18000000,135326,26527510
2007,86,6.7,15000,54.0,750000,3088000,5520368
2007,99,7.5,48000,78.0,4200000,87514,18814713
2007,127,3.8,52000,15.0,60000000,3265000,13097915
2007,139,6.4,25000,43.0,45000000,1915000,31575877
2007,157,7.5,47000,61.0,15000000,63918,67091915
2007,99,6.9,61000,73.0,16000000,2007000,5371181
2007,118,7.3,10000,69.0,0,391000,4778376
2007,107,4.6,7500,18.0,0,2484624,4692108
2007,96,8.0,103000,90.0,7300000,88826,22783990
2007,96,6.7,32000,67.0,0,173641,19776159
2007,135,6.8,63000,73.0,20000000,730819,11792542
2007,98,6.6,2000,61.0,1200000,1626090,6875089
2007,98,5.9,38000,37.0,8000000,2083398,7766240
2007,107,7.9,4100,75.0,0,50937,7097002
2007,97,6.9,67000,54.0,12000000,1836256,5254986
2007,160,7.5,198000,68.0,30000000,147812,15003764
2007,100,5.9,10000,56.0,3500000,72594,8443998
2007,107,7.2,275000,64.0,26000000,242964,38903511
2007,162,6.8,52000,0,0,1500000,39997274
2007,106,6.7,29000,61.0,0,148549,7163566
2007,98,5.3,19000,33.0,15000000,2074300,6340723
2007,97,6.5,17000,51.0,0,1707967,5741608
2007,118,7.1,30000,63.0,16000000,1561949,8591255
2007,112,6.7,22000,55.0,13000000,1667659,3243611
2007,108,5.4,2800,40.0,8000000,1425915,3106835
2007,87,7.5,14000,80.0,0,67492,14587587
2007,95,6.1,4400,52.0,9000000,1355904,3826568
2007,85,6.1,1100,0,0,795000,2780005
2007,96,4.6,24000,24.0,17000000,1550000,10921200
2007,93,6.4,19000,64.0,4000000,247000,3748295
2007,166,7.7,26000,70.0,150000000,760000,24108727
2007,91,6.0,23000,66.0,10000000,81035,2900219
2007,103,7.1,2700,71.0,0,25484,4846868
2007,216,5.2,5900,0,0,949000,12552605
2007,96,7.0,33000,66.0,4000000,53789,10871449
2007,85,6.5,12000,54.0,0,1082064,6195553
2007,97,6.0,6700,70.0,0,108223,1606237
2007,91,6.2,9900,65.0,12000000,55851,2888315
2007,104,6.8,3300,0,0,277949,3416328
2007,144,6.1,17000,0,0,612486,13921302
2007,102,8.2,8700,89.0,2000000,31533,1433319
2007,111,6.5,107000,44.0,15000000,544833,7948284
2007,105,6.0,3600,69.0,0,690423,8707875
2007,162,8.3,216000,0,0,352568,21897373
2007,128,7.1,24000,0,0,578224,15273747
2007,108,6.7,27000,57.0,20000000,181910,6819587
2007,113,7.9,65000,97.0,590000,51712,10174839
2007,119,6.5,2900,43.0,0,661049,1159691
2007,100,8.0,7000,84.0,2000000,38281,2161369
2007,153,8.1,87000,68.0,0,351887,21505244
2007,107,5.8,12000,39.0,20000000,126537,7965682
2007,159,7.5,36000,0,0,512000,19073095
2007,102,6.6,3300,61.0,0,47124,3796190
2007,92,6.8,4700,0,8000000,39210,2752471
2007,111,5.8,3100,25.0,11000000,1051000,1066555
2007,155,5.8,14000,0,20000000,584245,23968620
2007,95,7.1,15000,70.0,1300000,71916,14248749
2007,98,6.5,2200,47.0,0,48159,1316722
2007,100,5.4,111,0,5300000,207145,1025852
2007,108,6.6,55000,49.0,13000000,361901,22687639
2007,101,6.8,26000,54.0,25000000,39609,7674033
2007,95,5.5,50000,66.0,2000000,232576,5540941
2007,93,6.3,7300,61.0,2000000,55198,1944150
2007,88,2.9,2500,25.0,10000000,197000,1051907
2007,99,7.7,20000,80.0,0,17730,1205464
2007,93,5.3,12000,32.0,10000000,508601,1035056
2007,111,6.9,3400,78.0,0,76214,898786
2007,142,5.2,8600,44.0,0,542192,18525631
2007,153,5.7,5900,49.0,6000000,425102,15242548
2007,122,7.6,70000,78.0,4500000,27674,8159508
2007,95,6.6,58000,51.0,10000000,74146,22007671
2007,81,3.8,736,30.0,0,250000,858415
2007,109,6.2,3900,78.0,6000000,33554,1831577
2007,93,7.5,2000,84.0,1000000,15851,1029211
2007,82,7.2,223,0,175000,18988,781016
2007,96,4.9,17000,50.0,5250000,121374,785528
2007,116,7.7,35000,85.0,0,14257,17804565
2007,101,6.5,14000,73.0,6000000,58536,763578
2007,95,7.2,6000,63.0,0,60853,985207
2007,140,6.8,5800,0,0,346245,9178465
2007,138,3.7,3600,0,0,455257,11905018
2007,79,8.0,38000,83.0,0,51493,790128
2007,122,5.4,2800,0,0,320987,9354562
2007,104,6.9,2700,60.0,12000000,102212,843945
2007,120,7.1,6700,59.0,16000000,32601,10878867
2007,105,6.8,3400,72.0,0,37135,16499179
2007,110,6.1,6200,28.0,4000000,333912,550782
2007,96,6.7,2800,70.0,2192182,28680,2936437
2007,85,6.6,32000,84.0,3000000,29828,4545747
2007,137,6.2,3700,0,0,257500,6773493
2007,106,5.8,14000,69.0,0,51233,719968
2007,115,6.5,4200,86.0,3000000,35222,1335991
2007,116,6.1,1900,57.0,0,31883,473993
2007,99,6.3,6100,53.0,8000000,41811,458232
2007,88,7.1,6400,57.0,850000,97137,443591
2007,97,5.7,12000,51.0,4600000,22311,1432799
2007,84,6.8,14000,64.0,0,41016,1469644
2007,115,6.2,3800,73.0,0,18658,8488537
2007,107,6.8,13000,67.0,0,14247,414404
2007,88,6.9,1100,47.0,1700000,2330,454481
2007,117,5.6,2000,37.0,2200000,245000,388390
2007,93,5.5,138,0,75000,32037,382807
2007,105,6.4,2000,50.0,0,27734,2003304
2007,124,6.9,12000,57.0,0,52823,691733
2007,105,5.7,2000,26.0,3000000,197861,532726
2007,94,5.4,48000,57.0,0,29521,2340110
2007,88,6.3,33000,49.0,0,50100,4889751
2007,78,7.0,2800,67.0,1800000,25352,938881
2007,106,7.2,17000,63.0,0,130579,2589732
2007,95,7.8,4500,73.0,0,7412,312751
2007,90,6.2,15000,38.0,13000000,20220,7248490
2007,90,6.7,4000,78.0,0,24938,1791937
2007,92,7.0,2900,69.0,0,17952,357659
2007,90,5.3,327,0,0,57977,292102
2007,122,7.1,11000,0,0,158227,9291694
2007,137,6.5,1500,74.0,0,22251,982795
2007,106,7.5,17000,82.0,1000000,10930,294309
2007,95,7.6,1000,63.0,0,27777,300447
2007,93,7.1,1700,72.0,127000,10304,318478
2007,93,6.6,24000,63.0,10000000,35814,1045786
2007,124,6.7,2200,68.0,5000000,9863,544925
2007,96,7.0,2600,0,0,10587,5095496
2007,92,7.2,704,58.0,0,21189,318763
2007,90,6.0,746,0,0,165445,257868
2007,108,7.0,6800,71.0,5000000,9357,12894062
2007,103,6.0,22000,63.0,50000,144836,1040386
2007,124,7.5,4300,79.0,0,20880,1193491
2007,124,6.1,15000,43.0,5000000,28550,2624759
2007,78,3.8,205,0,30000,15096,243768
2007,136,7.3,1800,57.0,0,174425,1983906
2007,87,6.6,34000,44.0,0,0,338440
2007,82,7.1,3500,74.0,0,26290,258316
2007,115,5.8,35000,0,10000000,150098,7864905
2007,98,6.6,15000,54.0,8000000,46903,908847
2007,88,6.7,27000,55.0,0,20361,1298037
2007,110,5.7,1700,0,0,176726,3526678
2007,90,7.8,1000,81.0,0,10337,216110
2007,120,7.3,18000,42.0,12000000,118086,1465077
2007,72,6.7,504,0,0,24096,599551
2007,91,6.3,1200,60.0,2000000,9527,200010
2007,93,7.2,880,0,0,10131,179507
2007,110,7.3,1500,69.0,0,42724,177490
2007,84,6.1,25000,36.0,1500000,16432,173066
2007,90,7.2,8400,64.0,25000,13385,1294176
2007,112,6.4,8600,53.0,9500000,16769,407674
2007,136,7.5,20000,0,0,166339,11077541
2007,88,7.7,3600,76.0,0,6316,1566248
2007,80,7.5,5800,84.0,600000,14309,316743
2007,90,6.8,172,62.0,180000,29917,159294
2007,90,6.2,1400,55.0,0,45589,1582036
2007,94,7.2,6100,53.0,0,52744,187581
2007,102,7.8,409,73.0,0,8829,151792
2007,132,7.4,13000,0,0,62477,6316418
2007,97,7.6,25000,66.0,0,3464,142666
2007,105,3.8,1800,0,0,22823,138814
2007,85,7.6,1600,78.0,0,11143,134495
2007,98,6.2,6700,31.0,3750000,13744,131961
2007,90,7.1,852,70.0,0,10823,574044
2007,126,7.0,28000,70.0,40000000,10073,42883181
2007,95,6.8,2800,85.0,0,9401,460139
2007,90,4.5,668,0,5000000,9434,237638
2007,167,5.1,3000,0,160000000,66011,7415972
2007,159,7.5,16000,72.0,4000000,12042,7537453
2007,84,7.2,4800,83.0,0,8475,222776
2007,96,7.0,146,58.0,0,54553,124294
2007,93,6.2,313,0,1100000,16467,123670
2007,85,7.2,1200,71.0,0,14030,127145
2007,127,7.0,2300,0,0,19536,264006
2007,102,6.6,26000,46.0,11000000,36269,1783226
2007,121,7.0,18000,81.0,4000000,11053,14768451
2007,104,5.9,6100,57.0,5400000,26334,115879
2007,106,6.1,6400,40.0,14000000,59078,507534
2007,105,7.8,1200,68.0,0,15471,137977
2007,97,4.9,13000,0,0,59371,2850927
2007,106,7.6,39000,75.0,0,13024,1202375
2007,118,6.9,2900,69.0,300000,16707,6966224
2007,98,6.7,778,66.0,0,23217,113398
2007,96,7.4,1300,71.0,0,28125,109057
2007,125,7.2,979,58.0,0,10413,119263
2007,98,7.5,29000,66.0,0,1579,16476703
2007,81,6.4,730,55.0,0,10519,105651
2007,88,7.0,2100,70.0,0,6753,105422
2007,98,5.3,465,22.0,0,73452,105401
2007,92,6.6,969,65.0,0,48280,104678
2007,91,7.0,10000,70.0,0,20488,2996312
2007,90,5.4,464,0,500000,10935,103318
2007,131,6.7,4900,0,2500000,6808,271340
2007,108,6.2,30000,44.0,3000000,512000,2783535
2007,105,5.6,11000,0,0,512000,703399
2007,80,3.8,3400,0,0,512000,97182
2007,90,4.1,3900,0,2500000,512000,97182
2007,87,5.5,14000,0,0,512000,1506562
2007,93,4.0,3900,0,0,512000,97182
2007,94,4.7,4000,0,250000,512000,97182
2007,116,5.9,609,0,0,40527,96314
2007,98,7.2,904,77.0,0,7736,95102
2007,95,6.6,7300,50.0,0,23832,407511
2007,88,7.0,377,76.0,0,2496,90287
2007,130,8.0,1500,82.0,0,3077,412811
2007,93,8.4,499,81.0,0,11945,88312
2007,94,5.9,351,0,0,8741,373727
2007,151,7.4,8100,83.0,0,9850,14776783
2007,85,6.7,14000,67.0,0,7418,628258
2007,86,6.5,4600,62.0,0,7373,96663
2007,96,6.7,2200,56.0,0,6992,83397
2007,108,5.8,6000,51.0,10000000,16525,590416
2007,98,5.3,740,30.0,3600000,30000,79436
2007,112,6.9,2900,75.0,0,14800,3041093
2007,87,6.6,1800,50.0,9000000,6022,802321
2007,86,5.5,356,0,0,14610,227700
2007,96,5.9,3100,55.0,0,30797,77907
2007,83,6.6,3300,69.0,0,6103,450813
2007,83,6.7,1200,64.0,0,10321,1665585
2007,105,6.8,484,40.0,0,6760,76173
2007,128,6.8,289,68.0,35000,3296,74759
2007,85,5.8,65,0,500000,49182,74421
2007,110,5.4,1800,0,0,40684,2655669
2007,87,5.3,928,0,125000,12101,73445
2007,87,7.8,578,60.0,0,3321,71716
2007,75,5.5,3000,63.0,0,7811,69770
2007,85,6.5,10000,61.0,5000000,8844,151449
2007,89,6.6,965,0,0,11477,120643
2007,90,6.1,11000,52.0,5000000,25628,784604
2007,99,6.0,440,0,4200000,53752,63521
2007,100,6.2,35000,52.0,0,23617,130880
2007,88,5.8,521,44.0,0,9413,63163
2007,93,6.2,21000,30.0,0,35201,346592
2007,92,6.9,684,67.0,0,19083,193531
2007,95,6.9,13000,62.0,3800000,13490,2149799
2007,136,7.2,7000,79.0,980000,11967,877577
2007,92,6.3,2100,54.0,0,5888,58776
2007,102,5.0,12000,52.0,3500000,19419,3120229
2007,84,5.6,12000,32.0,5000000,13910,187488
2007,110,6.8,1200,56.0,0,8385,578264
2007,84,5.8,1900,46.0,500000,11903,53570
2007,84,7.2,607,75.0,0,7923,52823
2007,95,5.1,1600,0,0,51933,451063
2007,85,6.7,9800,65.0,2000000,13880,1080022
2007,105,6.5,13000,56.0,4000000,15810,1175579
2007,121,6.1,16000,55.0,3800000,9856,2725258
2007,106,5.1,4300,47.0,0,11440,586888
2007,81,7.2,160,60.0,0,6207,48969
2007,86,7.0,15000,67.0,0,3241,2728869
2007,135,7.1,1700,75.0,0,11197,1086656
2007,97,7.4,977,0,0,9475,170324
2007,95,6.7,3300,51.0,0,11455,46060
2007,92,7.1,12000,76.0,0,4553,185699
2007,100,7.1,5000,69.0,0,3470,2460360
2007,91,5.8,415,0,0,12852,45410
2007,88,5.6,13000,35.0,0,23518,44852
2007,103,7.2,7900,55.0,4500000,3474,10610835
2007,89,5.2,3900,0,0,28665,42538
2007,95,7.2,185,79.0,0,6539,40864
2007,113,6.2,4100,62.0,0,7133,9795470
2007,123,7.5,7900,71.0,0,7039,3605671
2007,88,7.1,810,0,0,14850,39891
2007,120,8.1,47,0,0,3604,39456
2007,92,7.1,71000,68.0,2600000,4351,553198
2007,94,6.2,1500,0,0,17427,37895
2007,91,5.8,26000,52.0,6000000,20146,285060
2007,105,6.6,211,0,750000,34000,34000
2007,85,7.3,888,72.0,0,8280,114860
2007,77,6.0,7700,54.0,750000,3002,42318
2007,100,5.6,1700,0,500000,8811,32033
2007,89,6.7,4400,0,0,7767,999588
2007,88,6.0,3700,49.0,0,8701,69379
2007,105,7.9,761,59.0,0,5075,204167
2007,107,6.1,1600,62.0,0,6596,65003
2007,108,5.9,517,78.0,0,9676,122071
2007,96,5.9,494,46.0,0,6067,26875
2007,95,6.7,35000,37.0,10000000,19487,2602098
2007,95,6.0,836,0,0,3690,25526
2007,110,4.3,539,0,0,20700,1911270
2007,98,5.8,330,0,900000,8268,23968
2007,117,5.9,12000,24.0,5000000,13516,1229330
2007,103,3.9,140,0,600000,13112,23616
2007,90,7.3,3100,0,120000,5560,199891
2007,83,5.6,2400,63.0,0,5901,26923
2007,74,6.5,248,79.0,0,5034,44898
2007,93,5.7,8800,49.0,15000000,12377,508084
2007,101,6.7,4300,44.0,0,11059,22136
2007,106,6.7,1300,72.0,0,6129,22011
2007,81,7.0,664,0,0,22000,22000
2007,95,7.4,17000,81.0,0,6924,1843810
2007,83,2.7,588,0,0,6968,21427
2007,84,7.7,91,49.0,0,7712,20616
2007,86,7.1,45,52.0,0,1819,20440
2007,119,7.3,785,55.0,0,5546,32089
2007,94,7.5,433,69.0,0,11179,18918
2007,93,5.3,1600,14.0,8500000,11583,18901
2007,107,4.3,573,51.0,0,7686,18728
2007,93,3.0,435,0,0,13871,1284490
2007,87,5.4,3100,0,1000000,11505,33723
2007,95,7.1,728,71.0,0,1483,1909568
2007,93,6.6,4900,0,0,9031,23101
2007,88,5.4,1500,36.0,55000,7829,16814
2007,92,5.9,3000,41.0,2000000,12070,16659
2007,92,6.1,4600,55.0,2000,3687,16934
2007,102,6.6,1900,50.0,0,10347,16136
2007,125,4.3,176,0,0,4630,721712
2007,78,6.3,1500,0,2500,4860,15610
2007,104,4.7,3300,45.0,0,8411,15233
2007,100,4.6,2300,41.0,750000,1438,15213
2007,89,5.1,599,0,5000000,0,15198
2007,100,6.5,5300,50.0,5000000,8538,15078
2007,104,6.4,1700,0,3500000,6529,689473
2007,90,6.4,49,0,180000,6976,14350
2007,93,5.5,3500,33.0,0,11431,859513
2007,87,4.9,774,0,12000000,830,14059
2007,90,4.7,573,0,989000,4719,13944
2007,90,7.3,577,68.0,800000,4495,13850
2007,95,7.5,2200,60.0,0,3676,43347
2007,98,6.7,253,46.0,1500000,6100,666553
2007,85,3.3,692,0,5000000,2674,12959
2007,91,6.0,988,37.0,500000,3821,12232
2007,93,6.5,5300,69.0,0,11931,11931
2007,85,6.7,3900,0,7600000,6182,8029345
2007,95,7.7,154,0,950000,5043,11606
2007,92,7.0,341,69.0,0,2964,11573
2007,87,7.5,136,68.0,0,6223,11441
2007,112,6.7,2500,58.0,0,4337,1350967
2007,99,6.2,35000,0,26900000,7711,4631926
2007,97,6.9,7600,65.0,0,1982,245521
2007,75,4.7,259,37.0,0,8527,9902
2007,85,5.8,20000,71.0,0,5993,179381
2007,87,6.2,20000,39.0,1500000,3220,14459
2007,96,4.8,5000,47.0,0,6273,27769
2007,77,7.0,300,0,0,3815,9975
2007,115,8.0,114000,33.0,4000000,3604,14759148
2007,93,5.4,543,58.0,600000,5772,8719
2007,83,6.8,152,55.0,0,4237,8663
2007,84,6.9,300,0,0,2746,8655
2007,80,5.6,983,51.0,1500,2787,8449
2007,90,6.2,4500,0,0,2862,9700
2007,86,4.4,1000,20.0,0,5534,8064
2007,85,8.1,205,82.0,0,7718,7718
2007,132,4.5,154,42.0,0,2543,6522186
2007,85,7.9,96,0,0,4216,7075
2007,83,7.3,117,73.0,0,3428,6983
2007,103,5.5,9900,43.0,0,3120,674839
2007,95,6.9,2700,0,3000000,6900,6900
2007,81,7.2,450,0,1200000,4516,6795
2007,98,5.8,1700,22.0,0,1264,6627
2007,80,6.3,324,0,0,6627,6627
2007,90,6.8,2400,0,0,5791,7090891
2007,93,3.9,6300,0,10000000,1322,1627909
2007,83,4.6,213,0,0,4183,5925
2007,109,6.4,337,46.0,0,1441,5788
2007,84,7.2,74,0,0,3714,5713
2007,0,6.0,36,0,1000000,1029,5673
2007,97,5.8,11000,48.0,20000000,3561,8396245
2007,71,5.6,421,36.0,0,2158,5661
2007,88,5.6,466,0,300000,2973,5383
2007,143,6.2,1300,68.0,600000,5309,692575
2007,92,6.6,196,0,0,980,5202
2007,88,6.7,14000,38.0,8000000,3271,6177725
2007,92,5.8,2000,55.0,500000,2722,5149
2007,94,5.1,745,0,0,3522,179443
2007,105,7.2,398,0,0,2402,29467
2007,89,6.8,232,54.0,0,2641,4890
2007,89,7.1,8300,68.0,0,2682,2160790
2007,100,6.7,3100,74.0,150000,0,158992
2007,92,6.5,951,0,0,1154,280024
2007,104,6.6,4400,57.0,0,2791,2234889
2007,79,8.1,44,0,150000,2354,4218
2007,84,7.6,1200,0,0,2012,6197
2007,96,7.1,1200,61.0,0,2918,3911
2007,136,6.2,915,0,30000000,3332,11167501
2007,110,6.8,387,0,0,2369,1115939
2007,97,6.2,204,50.0,1100000,2119,61658
2007,107,4.3,2200,0,0,3648,3490
2007,90,7.4,211,73.0,0,3384,3384
2007,84,6.2,746,0,0,1083,3359
2007,109,6.7,7900,0,0,3227,1170351
2007,83,3.7,219,0,1000000,2769,3244
